0,Rank,County,State,StateID,Median household income,,,,
889,856,Wheeler,Nebraska,,"$38,807 ",,,,Wheeler
890,857,Chelan,Washington,,"$51,354 ",,,,Chelan
891,858,Kent,Michigan,,"$51,667 ",,,,Kent
892,859,Boone,Illinois,,"$60,893 ",,,,Boone
893,860,Austin,Texas,,"$53,265 ",,,,Austin
894,861,Ida,Iowa,,"$43,449 ",,,,Ida
895,862,Clay,Texas,,"$53,776 ",,,,Clay
896,863,Clallam,Washington,,"$46,033 ",,,,Clallam
897,864,Otoe,Nebraska,,"$50,881 ",,,,Otoe
898,865,Currituck,North Carolina,,"$57,159 ",,,,Currituck
899,866,Pottawattamie,Iowa,,"$51,304 ",,,,Pottawattamie
900,867,Monongalia,West Virginia,,"$44,173 ",,,,Monongalia
901,868,Walton,Florida,,"$43,640 ",,,,Walton
902,869,Lincoln,Wyoming,,"$64,205 ",,,,Lincoln
903,870,Brown,Indiana,,"$51,568 ",,,,Brown
904,871,Wright,Iowa,,"$45,205 ",,,,Wright
905,872,Manitowoc,Wisconsin,,"$48,881 ",,,,Manitowoc
906,873,Sanborn,South Dakota,,"$48,384 ",,,,Sanborn
907,874,Hampden,Massachusetts,,"$49,094 ",,,,Hampden
908,875,Lincoln,Washington,,"$47,195 ",,,,Lincoln
909,876,Hancock,Iowa,,"$50,105 ",,,,Hancock
910,877,Banner,Nebraska,,"$36,875 ",,,,Banner
911,878,Barton,Kansas,,"$44,981 ",,,,Barton
912,879,Polk,Minnesota,,"$50,695 ",,,,Polk
913,880,Flathead,Montana,,"$46,581 ",,,,Flathead
914,881,Sibley,Minnesota,,"$54,017 ",,,,Sibley
915,882,Valley,Idaho,,"$50,473 ",,,,Valley
916,883,Morgan,Indiana,,"$55,354 ",,,,Morgan
917,884,Wasatch,Utah,,"$65,050 ",,,,Wasatch
918,885,Edmunds,South Dakota,,"$49,831 ",,,,Edmunds
919,886,Kingfisher,Oklahoma,,"$54,666 ",,,,Kingfisher
920,887,Kennebec,Maine,,"$46,808 ",,,,Kennebec
921,888,Calhoun,Iowa,,"$44,484 ",,,,Calhoun
922,889,Missoula,Montana,,"$46,117 ",,,,Missoula
923,890,Richland,South Carolina,,"$48,359 ",,,,Richland
924,891,Custer,Colorado,,"$32,427 ",,,,Custer
925,892,Kalamazoo,Michigan,,"$45,775 ",,,,Kalamazoo
926,893,Haakon,South Dakota,,"$47,198 ",,,,Haakon
927,894,Polk,Wisconsin,,"$48,538 ",,,,Polk
928,895,Perkins,South Dakota,,"$38,362 ",,,,Perkins
929,896,Swift,Minnesota,,"$48,026 ",,,,Swift
930,897,Plaquemines,Louisiana,,"$55,138 ",,,,Plaquemines
931,898,Franklin,Pennsylvania,,"$52,637 ",,,,Franklin
932,,,South Dakota,,"$49,495 ",,,,
933,899,Cedar,Nebraska,,"$48,038 ",,,,Cedar
934,900,Waseca,Minnesota,,"$53,657 ",,,,Waseca
935,901,Caroline,Virginia,,"$57,218 ",,,,Caroline
936,902,Champaign,Illinois,,"$45,808 ",,,,Champaign
937,903,LaSalle,Illinois,,"$52,640 ",,,,LaSalle
938,904,Greene,New York,,"$49,655 ",,,,Greene
939,905,Harding,New Mexico,,"$34,063 ",,,,Harding
940,906,Valley,Montana,,"$47,181 ",,,,Valley
941,,,Michigan,,"$48,411 ",,,,
942,907,Clatsop,Oregon,,"$44,683 ",,,,Clatsop
943,908,Henderson,North Carolina,,"$44,815 ",,,,Henderson
944,909,Freeborn,Minnesota,,"$44,683 ",,,,Freeborn
945,910,Meeker,Minnesota,,"$53,904 ",,,,Meeker
946,911,Wise,Texas,,"$56,005 ",,,,Wise
947,912,Ellis,Texas,,"$61,952 ",,,,Ellis
948,913,Spokane,Washington,,"$49,233 ",,,,Spokane
949,914,Roseau,Minnesota,,"$50,759 ",,,,Roseau
950,915,Redwood,Minnesota,,"$47,447 ",,,,Redwood
951,,,Missouri,,"$47,380 ",,,,
952,916,Rockbridge,Virginia,,"$48,313 ",,,,Rockbridge
953,917,Jessamine,Kentucky,,"$49,024 ",,,,Jessamine
954,918,Watonwan,Minnesota,,"$49,698 ",,,,Watonwan
955,919,Smith,Texas,,"$47,432 ",,,,Smith
956,920,Jefferson,Wisconsin,,"$53,454 ",,,,Jefferson
957,921,Camden,North Carolina,,"$56,607 ",,,,Camden
958,922,Logan,Oklahoma,,"$53,591 ",,,,Logan
959,923,Sedgwick,Kansas,,"$49,865 ",,,,Sedgwick
960,924,Newton,Indiana,,"$50,262 ",,,,Newton
961,925,Lackawanna,Pennsylvania,,"$46,044 ",,,,Lackawanna
962,926,Boone,Nebraska,,"$45,246 ",,,,Boone
963,927,Dubois,Indiana,,"$54,780 ",,,,Dubois
964,928,Codington,South Dakota,,"$47,214 ",,,,Codington
965,929,Adams,Nebraska,,"$49,440 ",,,,Adams
966,930,Adair,Iowa,,"$47,892 ",,,,Adair
967,931,Hardin,Texas,,"$53,013 ",,,,Hardin
968,932,Pocahontas,Iowa,,"$44,073 ",,,,Pocahontas
969,933,Lincoln,North Carolina,,"$48,940 ",,,,Lincoln
970,934,Shelby,Tennessee,,"$46,250 ",,,,Shelby
971,935,Centre,Pennsylvania,,"$50,336 ",,,,Centre
972,936,Gray,Kansas,,"$57,808 ",,,,Gray
973,937,Republic,Kansas,,"$39,572 ",,,,Republic
974,938,Alpine,California,,"$58,636 ",,,,Alpine
975,939,Trigg,Kentucky,,"$45,629 ",,,,Trigg
976,940,Liberty,Montana,,"$44,493 ",,,,Liberty
977,941,Augusta,Virginia,,"$52,027 ",,,,Augusta
978,942,Uinta,Wyoming,,"$58,515 ",,,,Uinta
979,943,Monroe,Pennsylvania,,"$57,408 ",,,,Monroe
980,70%,,,,,,,,
981,944,Isanti,Minnesota,,"$57,353 ",,,,Isanti
982,945,Putnam,Ohio,,"$61,192 ",,,,Putnam
983,946,Marion,Iowa,,"$54,723 ",,,,Marion
984,947,Weld,Colorado,,"$57,180 ",,,,Weld
985,948,Jersey,Illinois,,"$53,954 ",,,,Jersey
986,949,Fillmore,Nebraska,,"$48,464 ",,,,Fillmore
987,950,Becker,Minnesota,,"$50,214 ",,,,Becker
988,951,Lincoln,New Mexico,,"$43,014 ",,,,Lincoln
989,952,Ford,Illinois,,"$48,866 ",,,,Ford
990,953,Cass,Iowa,,"$43,481 ",,,,Cass
991,954,Ohio County,Indiana,,"$50,377 ",,,,Ohio County
992,955,Shackelford,Texas,,"$47,277 ",,,,Shackelford
993,956,Carroll,Iowa,,"$48,361 ",,,,Carroll
994,957,Wallace,Kansas,,"$47,454 ",,,,Wallace
995,958,McIntosh,North Dakota,,"$36,066 ",,,,McIntosh
996,959,Pawnee,Nebraska,,"$37,321 ",,,,Pawnee
997,960,Lee,Illinois,,"$50,060 ",,,,Lee
998,961,Turner,South Dakota,,"$51,925 ",,,,Turner
999,962,Genesee,New York,,"$49,922 ",,,,Genesee
1000,963,Clark,Kansas,,"$41,129 ",,,,Clark
1001,964,Blue Earth,Minnesota,,"$49,935 ",,,,Blue Earth
1002,965,Wicomico,Maryland,,"$51,092 ",,,,Wicomico
1003,966,Bayfield,Wisconsin,,"$44,944 ",,,,Bayfield
1004,967,Meade,South Dakota,,"$49,324 ",,,,Meade
1005,968,White,Illinois,,"$42,914 ",,,,White
1006,,,Montana,,"$46,230 ",,,,
1007,969,Ottawa,Michigan,,"$56,453 ",,,,Ottawa
1008,970,Steuben,New York,,"$47,476 ",,,,Steuben
1009,971,Rice,Minnesota,,"$59,915 ",,,,Rice
1010,972,Miami,Ohio,,"$52,040 ",,,,Miami
1011,973,Decatur,Tennessee,,"$36,258 ",,,,Decatur
1012,974,Bandera,Texas,,"$49,215 ",,,,Bandera
1013,,,Arizona,,"$49,774 ",,,,
1014,975,Washington County,Tennessee,,"$42,075 ",,,,Washington County
1015,976,McPherson,Nebraska,,"$54,926 ",,,,McPherson
1016,977,Portage,Ohio,,"$52,697 ",,,,Portage
1017,978,Chemung,New York,,"$48,804 ",,,,Chemung
1018,979,Logan,Kansas,,"$41,765 ",,,,Logan
1019,980,Wayne,New York,,"$52,601 ",,,,Wayne
1020,981,Auglaize,Ohio,,"$52,239 ",,,,Auglaize
1021,982,Harlan,Nebraska,,"$45,920 ",,,,Harlan
1022,983,Gilliam,Oregon,,"$44,743 ",,,,Gilliam
1023,984,Poweshiek,Iowa,,"$50,349 ",,,,Poweshiek
1024,985,Tama,Iowa,,"$51,670 ",,,,Tama
1025,986,Newport News City,Virginia,,"$51,027 ",,,,Newport News City
1026,987,Yellow Medicine,Minnesota,,"$52,510 ",,,,Yellow Medicine
1027,988,Andrew,Missouri,,"$54,336 ",,,,Andrew
1028,989,Henry,Georgia,,"$60,781 ",,,,Henry
1029,990,McClain,Oklahoma,,"$54,426 ",,,,McClain
1030,991,Kings,New York,,"$46,085 ",,,,Kings
1031,992,Eau Claire,Wisconsin,,"$48,090 ",,,,Eau Claire
1032,993,Cass,Minnesota,,"$45,045 ",,,,Cass
1033,,,North Carolina,,"$46,334 ",,,,
1034,994,Kewaunee,Wisconsin,,"$53,588 ",,,,Kewaunee
1035,995,Allen,Indiana,,"$49,370 ",,,,Allen
1036,996,Green Lake,Wisconsin,,"$46,994 ",,,,Green Lake
1037,997,Butler,Iowa,,"$52,026 ",,,,Butler
1038,998,Pima,Arizona,,"$45,841 ",,,,Pima
1039,999,Nemaha,Nebraska,,"$42,672 ",,,,Nemaha
1040,1000,Frontier,Nebraska,,"$50,227 ",,,,Frontier
1041,1001,Marshall,Kansas,,"$44,032 ",,,,Marshall
1042,1002,Keya Paha,Nebraska,,"$36,923 ",,,,Keya Paha
1043,1003,Fillmore,Minnesota,,"$50,657 ",,,,Fillmore
1044,1004,Cabarrus,North Carolina,,"$53,551 ",,,,Cabarrus
1045,1005,Hampton City,Virginia,,"$50,705 ",,,,Hampton City
1046,1006,Westmoreland,Virginia,,"$49,157 ",,,,Westmoreland
1047,1007,Hamlin,South Dakota,,"$55,563 ",,,,Hamlin
1048,1008,Madison,New York,,"$53,589 ",,,,Madison
1049,1009,Crawford,Illinois,,"$46,216 ",,,,Crawford
1050,1010,Knox,Nebraska,,"$42,230 ",,,,Knox
1051,1011,Cherry,Nebraska,,"$45,464 ",,,,Cherry
1052,1012,Caroline,Maryland,,"$58,632 ",,,,Caroline
1053,1013,Burt,Nebraska,,"$46,817 ",,,,Burt
1054,1014,Houston,Georgia,,"$54,893 ",,,,Houston
1055,1015,Lincoln,Oregon,,"$42,365 ",,,,Lincoln
1056,1016,Cooke,Texas,,"$50,067 ",,,,Cooke
1057,1017,Antelope,Nebraska,,"$43,518 ",,,,Antelope
1058,1018,Yavapai,Arizona,,"$42,987 ",,,,Yavapai
1059,,,Georgia,,"$49,179 ",,,,
1060,1019,Hood River,Oregon,,"$56,725 ",,,,Hood River
1061,1020,DeSoto,Mississippi,,"$58,505 ",,,,DeSoto
1062,1021,Hardin,Iowa,,"$49,342 ",,,,Hardin
1063,1022,Wilkin,Minnesota,,"$50,507 ",,,,Wilkin
1064,1023,Christian,Missouri,,"$52,838 ",,,,Christian
1065,1024,Shenandoah,Virginia,,"$49,625 ",,,,Shenandoah
1066,1025,Douglas,Wisconsin,,"$45,418 ",,,,Douglas
1067,1026,Lee,Texas,,"$51,534 ",,,,Lee
1068,1027,Big Horn,Wyoming,,"$52,589 ",,,,Big Horn
1069,1028,Haskell,Kansas,,"$52,415 ",,,,Haskell
1070,1029,Washington County,Virginia,,"$41,897 ",,,,Washington County
1071,1030,Oneida,New York,,"$48,729 ",,,,Oneida
1072,1031,Clinton,Missouri,,"$53,826 ",,,,Clinton
1073,1032,Amelia,Virginia,,"$52,885 ",,,,Amelia
1074,1033,Iroquois,Illinois,,"$47,079 ",,,,Iroquois
1075,1034,Keith,Nebraska,,"$41,970 ",,,,Keith
1076,1035,Tipton,Indiana,,"$52,686 ",,,,Tipton
1077,1036,Chatham,Georgia,,"$45,794 ",,,,Chatham
1078,1037,Rutherford,Tennessee,,"$55,401 ",,,,Rutherford
1079,1038,Livingston,Louisiana,,"$56,811 ",,,,Livingston
1080,1039,Clayton,Iowa,,"$47,494 ",,,,Clayton
1081,1040,Faribault,Minnesota,,"$44,264 ",,,,Faribault
1082,1041,Winneshiek,Iowa,,"$53,122 ",,,,Winneshiek
1083,1042,Barry,Michigan,,"$52,186 ",,,,Barry
1084,1043,Palo Alto,Iowa,,"$44,663 ",,,,Palo Alto
1085,1044,Box Butte,Nebraska,,"$46,373 ",,,,Box Butte
1086,1045,Muscatine,Iowa,,"$51,425 ",,,,Muscatine
1087,1046,Lake,Colorado,,"$44,610 ",,,,Lake
1088,1047,Limestone,Alabama,,"$48,619 ",,,,Limestone
1089,1048,Trempealeau,Wisconsin,,"$49,143 ",,,,Trempealeau
1090,1049,Burnet,Texas,,"$48,115 ",,,,Burnet
1091,1050,Montgomery,Ohio,,"$43,401 ",,,,Montgomery
1092,1051,Sierra,California,,"$39,009 ",,,,Sierra
1093,1052,Mower,Minnesota,,"$46,004 ",,,,Mower
1094,1053,Washington County,Colorado,,"$44,683 ",,,,Washington County
1095,1054,Montgomery,Alabama,,"$44,790 ",,,,Montgomery
1096,1055,Portage,Wisconsin,,"$50,996 ",,,,Portage
1097,1056,Sullivan,New York,,"$48,089 ",,,,Sullivan
1098,1057,Kaufman,Texas,,"$61,194 ",,,,Kaufman
1099,1058,Livingston,Illinois,,"$54,614 ",,,,Livingston
1100,1059,Stevens,Kansas,,"$54,494 ",,,,Stevens
1101,1060,Aitkin,Minnesota,,"$41,617 ",,,,Aitkin
1102,1061,Saline,Kansas,,"$47,215 ",,,,Saline
1103,1062,Garrett,Maryland,,"$45,206 ",,,,Garrett
1104,1063,St. James,Louisiana,,"$55,443 ",,,,St. James
1105,1064,Allamakee,Iowa,,"$48,831 ",,,,Allamakee
1106,1065,Woodward,Oklahoma,,"$51,867 ",,,,Woodward
1107,1066,Carter,Montana,,"$39,659 ",,,,Carter
1108,1067,Jasper,Iowa,,"$50,513 ",,,,Jasper
1109,1068,Pottawatomie,Kansas,,"$56,854 ",,,,Pottawatomie
1110,1069,Kosciusko,Indiana,,"$50,859 ",,,,Kosciusko
1111,1070,Hubbard,Minnesota,,"$45,961 ",,,,Hubbard
1112,1071,De Baca,New Mexico,,"$37,660 ",,,,De Baca
1113,1072,Orange,Florida,,"$47,581 ",,,,Orange
1114,1073,Wagoner,Oklahoma,,"$55,723 ",,,,Wagoner
1115,1074,Carbon,Pennsylvania,,"$48,900 ",,,,Carbon
1116,1075,Dewey,Oklahoma,,"$46,488 ",,,,Dewey
1117,1076,Alachua,Florida,,"$42,149 ",,,,Alachua
1118,1077,Kent,Delaware,,"$55,149 ",,,,Kent
1119,1078,Washburn,Wisconsin,,"$41,924 ",,,,Washburn
1120,1079,Kent,Texas,,"$46,875 ",,,,Kent
1121,1080,West Baton Rouge,Louisiana,,"$50,926 ",,,,West Baton Rouge
1122,1081,Sherman,Nebraska,,"$41,835 ",,,,Sherman
1123,1082,Broome,New York,,"$45,958 ",,,,Broome
1124,1083,Benzie,Michigan,,"$47,366 ",,,,Benzie
1125,1084,Pierce,Nebraska,,"$51,924 ",,,,Pierce
1126,1085,Buffalo,Nebraska,,"$50,963 ",,,,Buffalo
1127,1086,Effingham,Georgia,,"$63,030 ",,,,Effingham
1128,1087,Johnson,Texas,,"$57,535 ",,,,Johnson
1129,1088,Keweenaw,Michigan,,"$39,038 ",,,,Keweenaw
1130,1089,Lafourche,Louisiana,,"$50,572 ",,,,Lafourche
1131,1090,Luzerne,Pennsylvania,,"$44,402 ",,,,Luzerne
1132,1091,Jefferson,Missouri,,"$54,845 ",,,,Jefferson
1133,1092,Osage,Kansas,,"$50,205 ",,,,Osage
1134,1093,Schleicher,Texas,,"$50,648 ",,,,Schleicher
1135,1094,Ballard,Kentucky,,"$44,588 ",,,,Ballard
1136,1095,Jefferson,Nebraska,,"$44,843 ",,,,Jefferson
1137,1096,Monterey,California,,"$59,168 ",,,,Monterey
1138,1097,Fulton,Ohio,,"$52,856 ",,,,Fulton
1139,1098,Delta,Colorado,,"$42,078 ",,,,Delta
1140,1099,Aiken,South Carolina,,"$44,509 ",,,,Aiken
1141,1100,Albany,Wyoming,,"$42,774 ",,,,Albany
1142,1101,Ingham,Michigan,,"$45,321 ",,,,Ingham
1143,1102,Staunton City,Virginia,,"$38,501 ",,,,Staunton City
1144,1103,Baltimore City,Maryland,,"$41,385 ",,,,Baltimore City
1145,1104,Atchison,Missouri,,"$44,426 ",,,,Atchison
1146,1105,Franklin,Missouri,,"$48,857 ",,,,Franklin
1147,1106,Orange,Texas,,"$49,507 ",,,,Orange
1148,1107,San Jacinto,Texas,,"$46,107 ",,,,San Jacinto
1149,1108,Cascade,Montana,,"$44,963 ",,,,Cascade
1150,1109,Churchill,Nevada,,"$49,830 ",,,,Churchill
1151,1110,Edwards,Kansas,,"$46,551 ",,,,Edwards
1152,1111,San Juan,Colorado,,"$39,583 ",,,,San Juan
1153,1112,Cayuga,New York,,"$51,581 ",,,,Cayuga
1154,1113,Victoria,Texas,,"$50,364 ",,,,Victoria
1155,1114,Montague,Texas,,"$44,231 ",,,,Montague
1156,1115,Warren,Missouri,,"$50,830 ",,,,Warren
1157,1116,Kootenai,Idaho,,"$49,002 ",,,,Kootenai
1158,1117,Russell,Kansas,,"$37,111 ",,,,Russell
1159,1118,Morris,Kansas,,"$47,445 ",,,,Morris
1160,1119,Clinton,New York,,"$50,282 ",,,,Clinton
1161,1120,Lincoln,Wisconsin,,"$49,021 ",,,,Lincoln
1162,1121,Norfolk City,Virginia,,"$44,747 ",,,,Norfolk City
1163,1122,Asotin,Washington,,"$43,175 ",,,,Asotin
1164,1123,Macoupin,Illinois,,"$49,590 ",,,,Macoupin
1165,1124,Osceola,Iowa,,"$48,659 ",,,,Osceola
1166,1125,Dickey,North Dakota,,"$47,359 ",,,,Dickey
1167,1126,Merrick,Nebraska,,"$50,859 ",,,,Merrick
1168,1127,Hawaii County,Hawaii,,"$51,250 ",,,,Hawaii County
1169,,,Indiana,,"$48,248 ",,,,
1170,1128,Chippewa,Wisconsin,,"$50,551 ",,,,Chippewa
1171,1129,Custer,Nebraska,,"$44,873 ",,,,Custer
1172,1130,Whitley,Indiana,,"$51,914 ",,,,Whitley
1173,1131,Polk,North Carolina,,"$44,745 ",,,,Polk
1174,1132,Dickinson,Michigan,,"$44,136 ",,,,Dickinson
1175,1133,Park,Montana,,"$42,426 ",,,,Park
1176,1134,Davison,South Dakota,,"$48,341 ",,,,Davison
1177,1135,Madison,Nebraska,,"$46,566 ",,,,Madison
1178,1136,Floyd,Iowa,,"$43,826 ",,,,Floyd
1179,1137,Dodge,Nebraska,,"$48,626 ",,,,Dodge
1180,1138,Prince of Wales-Hyder Census Area,Alaska,,"$46,071 ",,,,Prince of Wales-Hyder Census Area
1181,1139,Moffat,Colorado,,"$53,231 ",,,,Moffat
1182,1140,Wheeler,Oregon,,"$37,974 ",,,,Wheeler
1183,1141,Dodge,Wisconsin,,"$53,075 ",,,,Dodge
1184,1142,Autauga,Alabama,,"$53,682 ",,,,Autauga
1185,1143,Hartley,Texas,,"$65,750 ",,,,Hartley
1186,1144,Kimball,Nebraska,,"$42,180 ",,,,Kimball
1187,1145,Anderson,Tennessee,,"$43,620 ",,,,Anderson
1188,1146,Franklin County,Virginia,,"$45,624 ",,,,Franklin County
1189,1147,Monona,Iowa,,"$42,025 ",,,,Monona
1190,1148,Gage,Nebraska,,"$47,654 ",,,,Gage
1191,1149,Grant,South Dakota,,"$48,896 ",,,,Grant
1192,1150,Pennington,Minnesota,,"$45,633 ",,,,Pennington
1193,1151,Clay,Minnesota,,"$52,410 ",,,,Clay
1194,1152,Nemaha,Kansas,,"$47,122 ",,,,Nemaha
1195,1153,Ray,Missouri,,"$52,698 ",,,,Ray
1196,1154,Winnebago,Iowa,,"$45,603 ",,,,Winnebago
1197,1155,Haywood,North Carolina,,"$41,557 ",,,,Haywood
1198,1156,Carroll,Indiana,,"$50,542 ",,,,Carroll
1199,1157,Boyd,Kentucky,,"$40,379 ",,,,Boyd
1200,1158,Whiteside,Illinois,,"$47,667 ",,,,Whiteside
1201,1159,Clark,Kentucky,,"$45,853 ",,,,Clark
1202,1160,Mitchell,Iowa,,"$51,078 ",,,,Mitchell
1203,1161,Hamilton,Iowa,,"$43,589 ",,,,Hamilton
1204,1162,Hamilton,Kansas,,"$43,357 ",,,,Hamilton
1205,1163,Monroe,Iowa,,"$45,997 ",,,,Monroe
1206,1164,Clay,Kansas,,"$45,233 ",,,,Clay
1207,1165,Rock,Nebraska,,"$43,500 ",,,,Rock
1208,1166,Buffalo,Wisconsin,,"$47,384 ",,,,Buffalo
1209,1167,Bay,Florida,,"$47,461 ",,,,Bay
1210,1168,Flagler,Florida,,"$47,233 ",,,,Flagler
1211,1169,Cuming,Nebraska,,"$47,500 ",,,,Cuming
1212,1170,Dorchester,South Carolina,,"$53,857 ",,,,Dorchester
1213,1171,Winnebago,Illinois,,"$47,072 ",,,,Winnebago
1214,1172,Jackson,Iowa,,"$46,467 ",,,,Jackson
1215,1173,Jones,Georgia,,"$51,497 ",,,,Jones
1216,1174,Susquehanna,Pennsylvania,,"$48,231 ",,,,Susquehanna
1217,1175,Scott,Illinois,,"$49,669 ",,,,Scott
1218,1176,Shelby,Indiana,,"$51,440 ",,,,Shelby
1219,1177,Yates,New York,,"$49,335 ",,,,Yates
1220,1178,Benton,Minnesota,,"$52,200 ",,,,Benton
1221,1179,Stark,Ohio,,"$45,641 ",,,,Stark
1222,1180,Wayne,Nebraska,,"$52,147 ",,,,Wayne
1223,1181,Androscoggin,Maine,,"$44,921 ",,,,Androscoggin
1224,,,Louisiana,,"$44,874 ",,,,
1225,1182,Georgetown,South Carolina,,"$40,131 ",,,,Georgetown
1226,1183,White Pine,Nevada,,"$48,586 ",,,,White Pine
1227,1184,Prince George,Virginia,,"$63,074 ",,,,Prince George
1228,1185,Carlton,Minnesota,,"$53,016 ",,,,Carlton
1229,1186,Fergus,Montana,,"$38,344 ",,,,Fergus
1230,1187,Polk,Oregon,,"$52,808 ",,,,Polk
1231,,,Tennessee,,"$44,298 ",,,,
1232,1188,Des Moines,Iowa,,"$42,451 ",,,,Des Moines
1233,1189,Faulkner,Arkansas,,"$50,314 ",,,,Faulkner
1234,1190,Jackson,Oregon,,"$44,005 ",,,,Jackson
1235,1191,Vanderburgh,Indiana,,"$43,540 ",,,,Vanderburgh
1236,1192,Antrim,Michigan,,"$45,362 ",,,,Antrim
1237,1193,Pepin,Wisconsin,,"$47,701 ",,,,Pepin
1238,1194,Coos,New Hampshire,,"$41,985 ",,,,Coos
1239,1195,St. Clair,Michigan,,"$48,066 ",,,,St. Clair
1240,1196,Calcasieu,Louisiana,,"$43,499 ",,,,Calcasieu
1241,1197,Colorado County,Texas,,"$45,146 ",,,,Colorado County
1242,1198,Morgan,Illinois,,"$46,809 ",,,,Morgan
1243,1199,Marshall,West Virginia,,"$40,681 ",,,,Marshall
1244,1200,Jack,Texas,,"$49,038 ",,,,Jack
1245,1201,Sioux,Iowa,,"$57,227 ",,,,Sioux
1246,1202,Boise,Idaho,,"$41,056 ",,,,Boise
1247,1203,Sherman,Oregon,,"$42,639 ",,,,Sherman
1248,1204,Clark,Indiana,,"$50,496 ",,,,Clark
1249,1205,Otsego,Michigan,,"$47,584 ",,,,Otsego
1250,1206,Bullitt,Kentucky,,"$54,836 ",,,,Bullitt
1251,1207,Caddo,Louisiana,,"$41,053 ",,,,Caddo
1252,1208,Lavaca,Texas,,"$44,149 ",,,,Lavaca
1253,1209,Jasper,Indiana,,"$57,500 ",,,,Jasper
1254,1210,Clark,Illinois,,"$47,405 ",,,,Clark
1255,1211,Milwaukee,Wisconsin,,"$43,193 ",,,,Milwaukee
1256,1212,Ellis,Kansas,,"$43,085 ",,,,Ellis
1257,1213,Yamhill,Oregon,,"$54,535 ",,,,Yamhill
1258,1214,Howard,Iowa,,"$46,429 ",,,,Howard
1259,1215,Black Hawk,Iowa,,"$45,747 ",,,,Black Hawk
1260,1216,Louisa,Iowa,,"$50,583 ",,,,Louisa
1261,1217,Broadwater,Montana,,"$45,932 ",,,,Broadwater
1262,1218,Wells,Indiana,,"$48,136 ",,,,Wells
1263,1219,Craven,North Carolina,,"$47,141 ",,,,Craven
1264,1220,Judith Basin,Montana,,"$41,932 ",,,,Judith Basin
1265,1221,Rich,Utah,,"$50,000 ",,,,Rich
1266,1222,Gibson,Indiana,,"$49,329 ",,,,Gibson
1267,1223,Nez Perce,Idaho,,"$46,503 ",,,,Nez Perce
1268,1224,Bexar,Texas,,"$50,112 ",,,,Bexar
1269,1225,Ector,Texas,,"$51,466 ",,,,Ector
1270,1226,Franklin,Mississippi,,"$32,372 ",,,,Franklin
1271,1227,Lane,Oregon,,"$42,931 ",,,,Lane
1272,1228,Platte,Nebraska,,"$51,213 ",,,,Platte
1273,1229,Adams,Illinois,,"$45,073 ",,,,Adams
1274,,,Oklahoma,,"$45,339 ",,,,
1275,1230,Marshall,South Dakota,,"$46,597 ",,,,Marshall
1276,1231,Webster,Iowa,,"$41,624 ",,,,Webster
1277,1232,Wabaunsee,Kansas,,"$54,694 ",,,,Wabaunsee
1278,1233,Adams,Colorado,,"$56,270 ",,,,Adams
1279,1234,Wyoming County,Pennsylvania,,"$48,482 ",,,,Wyoming County
1280,1235,Erie,Pennsylvania,,"$45,202 ",,,,Erie
1281,1236,Lake,Florida,,"$45,035 ",,,,Lake
1282,1237,Warren,Pennsylvania,,"$43,764 ",,,,Warren
1283,1238,Garfield,Oklahoma,,"$44,530 ",,,,Garfield
1284,1239,Rush,Kansas,,"$42,610 ",,,,Rush
1285,1240,Jasper,Illinois,,"$52,233 ",,,,Jasper
1286,1241,Schuyler,New York,,"$46,976 ",,,,Schuyler
1287,1242,Leon,Texas,,"$44,452 ",,,,Leon
1288,1243,Paulding,Georgia,,"$61,837 ",,,,Paulding
1289,1244,Washington County,New York,,"$52,361 ",,,,Washington County
1290,1245,Berkeley,South Carolina,,"$52,427 ",,,,Berkeley
1291,1246,Otsego,New York,,"$47,765 ",,,,Otsego
1292,1247,Alleghany,Virginia,,"$44,848 ",,,,Alleghany
1293,1248,Anderson,Kentucky,,"$52,646 ",,,,Anderson
1294,1249,Mercer,Ohio,,"$52,535 ",,,,Mercer
1295,1250,Kane,Utah,,"$48,540 ",,,,Kane
1296,1251,Campbell,South Dakota,,"$35,729 ",,,,Campbell
1297,1252,Hardin,Kentucky,,"$48,687 ",,,,Hardin
1298,1253,Allegan,Michigan,,"$52,061 ",,,,Allegan
1299,1254,Chickasaw,Iowa,,"$43,971 ",,,,Chickasaw
1300,1255,Mercer,Kentucky,,"$45,396 ",,,,Mercer
1301,1256,Pipestone,Minnesota,,"$46,019 ",,,,Pipestone
1302,1257,Holt,Missouri,,"$42,979 ",,,,Holt
1303,1258,Marion,Indiana,,"$42,334 ",,,,Marion
1304,60%,,,,,,,,
1305,1259,Holt,Nebraska,,"$44,427 ",,,,Holt
1306,1260,Jackson,Kansas,,"$54,546 ",,,,Jackson
1307,1261,Marshall,Iowa,,"$51,555 ",,,,Marshall
1308,1262,Terrebonne,Louisiana,,"$49,960 ",,,,Terrebonne
1309,1263,Rock,Minnesota,,"$46,623 ",,,,Rock
1310,1264,Wabash,Illinois,,"$47,365 ",,,,Wabash
1311,1265,Rock,Wisconsin,,"$49,435 ",,,,Rock
1312,1266,Throckmorton,Texas,,"$39,286 ",,,,Throckmorton
1313,1267,Franklin,Indiana,,"$49,516 ",,,,Franklin
1314,1268,Itasca,Minnesota,,"$46,912 ",,,,Itasca
1315,1269,Carroll,Missouri,,"$46,002 ",,,,Carroll
1316,1270,Howard,Indiana,,"$43,590 ",,,,Howard
